GW-Nummer,GWL,x,y,eusr5000,aet,pdsi,pet,soil,srad,swe,NDVI,DHM
1398,98.4372,447016,5433766,120.7396,45.6042,-1.7267,63.4333,43.8975,130.665,2.375,0.6667,106
1399,99.1996,446207,5430406,120.7396,46.4833,-1.7035,63.1875,45.03,131.0283,2.3667,0.6402,104
1400,111.288,442762,5430936,120.7396,45.9025,-1.7438,61.88,44.8417,131.1358,2.6083,0.8705,127
1401,117.1929,441648,5433645,133.5734,44.6417,-1.7618,61.7158,42.8767,130.835,2.5833,0.8035,128
1402,104.3232,446406,5427767,120.7396,46.4833,-1.7035,63.1875,45.03,131.0283,2.3667,0.8727,116
1403,104.6506,445256,5427848,120.7396,46.4833,-1.7035,63.1875,45.03,131.0283,2.3667,0.8332,118
1404,110.9721,440468,5428737,133.5734,45.7358,-1.69,61.5025,44.35,131.0208,2.6667,0.8407,128
1405,105.1224,443837,5428837,120.7396,45.9025,-1.7438,61.88,44.8417,131.1358,2.6083,0.8389,111
1406,105.6308,443487,5428128,120.7396,45.9025,-1.7438,61.88,44.8417,131.1358,2.6083,0.8424,122
1407,104.3708,444267,5430666,120.7396,45.9025,-1.7438,61.88,44.8417,131.1358,2.6083,0.8401,113
1408,104.6494,444247,5431986,120.7396,45.9025,-1.7438,61.88,44.8417,131.1358,2.6083,0.8863,123
1409,102.8137,447965,5431296,120.7396,46.4833,-1.7035,63.1875,45.03,131.0283,2.3667,0.4823,106
1410,140.51,430022,5430937,130.8274,44.74,-1.7043,61.2625,41.8675,130.9483,2.7,0.7894,149
1411,103.072,447125,5431186,120.7396,46.4833,-1.7035,63.1875,45.03,131.0283,2.3667,0.6459,106
1412,102.5848,447475,5431706,120.7396,46.4833,-1.7035,63.1875,45.03,131.0283,2.3667,0.6276,104
1413,135.4258,432791,5431646,130.8274,44.74,-1.7043,61.2625,41.8675,130.9483,2.7,0.8616,146
1414,105.7708,442667,5427218,120.7396,47.0358,-1.5403,62.9308,45.0567,131.5442,2.5,0.7659,120
1415,103.9547,444892,5431786,120.7396,45.9025,-1.7438,61.88,44.8417,131.1358,2.6083,0.8808,112
1416,104.9988,444547,5428098,120.7396,45.9025,-1.7438,61.88,44.8417,131.1358,2.6083,0.862,120
1417,101.1764,449354,5435854,120.7396,46.2917,-1.7238,64.6425,44.1775,130.6742,2.125,0.5637,107
1418,103.5914,445476,5434266,120.7396,45.6042,-1.7267,63.4333,43.8975,130.665,2.375,0.775,103
1419,102.1225,448810,5432675,120.7396,46.2917,-1.7238,64.6425,44.1775,130.6742,2.125,0.6107,105
1420,101.5401,447695,5433736,120.7396,45.6042,-1.7267,63.4333,43.8975,130.665,2.375,0.2567,103
1421,103.5268,445496,5434265,120.7396,45.6042,-1.7267,63.4333,43.8975,130.665,2.375,0.775,103
1422,105.6897,443622,5429367,120.7396,45.9025,-1.7438,61.88,44.8417,131.1358,2.6083,0.8821,114
1423,102.0326,446956,5428158,120.7396,46.4833,-1.7035,63.1875,45.03,131.0283,2.3667,0.5573,104
1424,104.2252,447096,5427538,120.7396,46.4833,-1.7035,63.1875,45.03,131.0283,2.3667,0.7228,107
1425,93.7164,453753,5449719,120.7396,44.3183,-1.8082,63.9633,43.7625,130.3583,2.2,0.6492,99
1426,97.7381,448605,5437664,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.6905,100
1427,96.1618,449335,5440622,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.6623,102
1428,96.4036,449231,5438643,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.3835,100
1429,91.2135,450744,5442402,120.7396,44.4425,-1.7326,64.22,43.0675,130.1717,2.3,0.648,100
1430,97.4737,453698,5447139,120.7396,44.3183,-1.8082,63.9633,43.7625,130.3583,2.2,0.8372,105
1431,98.3892,451314,5444951,120.7396,44.4425,-1.7326,64.22,43.0675,130.1717,2.3,0.7068,102
1432,98.5032,452776,5442632,120.7396,44.6117,-1.7317,64.1825,43.99,130.6725,2.175,0.7262,100
1433,99.1041,451074,5439213,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.5539,100
1434,100.5208,450394,5437244,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.6981,109
1435,100.3918,452363,5438573,120.7396,45.4342,-1.7274,64.5433,44.3708,130.8717,2.125,0.846,111
1436,100.5425,450292,5437192,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.6097,100
1437,136.5595,437774,5445060,130.8274,42.3358,-1.797,63.1208,38.7,130.0267,2.5583,0.5877,143
1438,118.4075,442592,5443008,130.8274,43.7792,-1.7538,63.7233,41.2483,129.8892,2.4667,0.8331,126
1439,135.6715,434191,5435244,130.8274,44.2408,-1.7545,61.9175,40.9933,130.4708,2.675,0.6685,142
1440,152.3985,426524,5432346,130.8274,45.0533,-1.6118,62.09,41.7425,130.4425,2.7083,0.542,162
1441,168.3471,426654,5435885,130.8274,45.2125,-1.5999,62.2417,40.9275,130.045,3.0417,0.6578,176
1442,143.7572,431769,5439473,130.8274,43.4417,-1.7029,62.6367,38.5467,129.9342,2.7083,0.6305,145
1443,154.099,434335,5444997,130.8274,42.2067,-1.7625,63.1475,37.7167,129.7917,2.6333,0.6538,161
1444,131.9396,436031,5438773,130.8274,43.1908,-1.7601,62.4817,40.1258,130.5242,2.55,0.6748,138
1445,125.4306,438709,5438134,130.8274,43.1908,-1.7601,62.4817,40.1258,130.5242,2.55,0.6531,129
1446,134.3771,435148,5436362,130.8274,44.2408,-1.7545,61.9175,40.9933,130.4708,2.675,0.6254,141
1447,128.7791,437679,5439823,130.8274,43.1908,-1.7601,62.4817,40.1258,130.5242,2.55,0.7578,135
1448,129.07,437029,5442252,130.8274,42.3358,-1.797,63.1208,38.7,130.0267,2.5583,0.703,130
1449,134.8684,435980,5442812,130.8274,42.2067,-1.7625,63.1475,37.7167,129.7917,2.6333,0.7526,132
1450,101.4064,447641,5436723,120.7396,45.6042,-1.7267,63.4333,43.8975,130.665,2.375,0.6513,100
1451,101.5973,447666,5436954,120.7396,45.6042,-1.7267,63.4333,43.8975,130.665,2.375,0.6997,102
1452,101.7926,447076,5436545,120.7396,45.6042,-1.7267,63.4333,43.8975,130.665,2.375,0.8165,117
1453,102.8985,447145,5437524,120.7396,44.67,-1.7263,63.8258,42.7717,130.6525,2.425,0.7396,101
1454,101.0332,447856,5437354,120.7396,44.67,-1.7263,63.8258,42.7717,130.6525,2.425,0.7388,107
1455,100.8811,448915,5436764,120.7396,46.2917,-1.7238,64.6425,44.1775,130.6742,2.125,0.644,100
1456,100.911,449055,5437244,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.6646,103
1457,100.7164,449585,5436904,120.7396,46.2917,-1.7238,64.6425,44.1775,130.6742,2.125,0.6536,104
1458,100.6072,450884,5437074,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.7463,101
1459,100.2888,449415,5437904,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.6296,101
1460,118.5322,445482,5447035,133.5734,42.8892,-1.7832,63.855,40.2367,129.6808,2.3833,0.5708,128
1461,98.1069,453013,5444851,120.7396,44.6117,-1.7317,64.1825,43.99,130.6725,2.175,0.8512,112
1462,97.746,453078,5446239,120.7396,44.3183,-1.8082,63.9633,43.7625,130.3583,2.2,0.8797,113
1463,120.6634,442468,5441843,130.8274,43.7792,-1.7538,63.7233,41.2483,129.8892,2.4667,0.6668,125
1464,105.1702,445926,5436874,133.5734,45.6042,-1.7267,63.4333,43.8975,130.665,2.375,0.6827,116
1465,111.5759,445836,5439623,133.5734,44.67,-1.7263,63.8258,42.7717,130.6525,2.425,0.8089,127
1466,101.8033,448101,5439602,120.7396,44.67,-1.7263,63.8258,42.7717,130.6525,2.425,0.6276,115
1467,100.9899,448315,5438734,120.7396,44.67,-1.7263,63.8258,42.7717,130.6525,2.425,0.7258,101
1468,113.6917,445075,5441775,133.5734,43.7792,-1.7538,63.7233,41.2483,129.8892,2.4667,0.5802,115
1469,98.8809,450034,5439763,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.6082,100
1470,99.2654,452634,5439853,120.7396,45.4342,-1.7274,64.5433,44.3708,130.8717,2.125,0.7493,101
1471,109.1955,447146,5441822,133.5734,44.2183,-1.7357,63.835,42.37,130.1792,2.45,0.8317,124
1472,100.9886,449394,5441892,120.7396,44.4425,-1.7326,64.22,43.0675,130.1717,2.3,0.627,109
1473,99.8806,450144,5441652,120.7396,44.4425,-1.7326,64.22,43.0675,130.1717,2.3,0.6282,106
1474,98.4782,451874,5441253,120.7396,45.4342,-1.7274,64.5433,44.3708,130.8717,2.125,0.4516,100
1475,99.3222,449755,5442582,120.7396,44.4425,-1.7326,64.22,43.0675,130.1717,2.3,0.6794,100
1476,98.9854,450180,5442571,120.7396,44.4425,-1.7326,64.22,43.0675,130.1717,2.3,0.6266,100
1477,100.8046,449827,5443369,120.7396,44.4425,-1.7326,64.22,43.0675,130.1717,2.3,0.5459,111
1478,104.5939,449035,5446581,133.5734,43.8675,-1.7462,64.1167,42.6925,130.175,2.3167,0.5442,116
1479,97.7097,451754,5446181,120.7396,44.3183,-1.8082,63.9633,43.7625,130.3583,2.2,0.7429,100
1480,112.978,447806,5450099,133.5734,43.4217,-1.7493,63.735,41.6042,129.8517,2.3833,0.8096,121
1481,98.6706,451184,5443861,120.7396,44.4425,-1.7326,64.22,43.0675,130.1717,2.3,0.8597,112
1482,98.3102,451943,5443701,120.7396,44.6117,-1.7317,64.1825,43.99,130.6725,2.175,0.6818,100
1483,99.1848,450444,5440972,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.5944,103
1484,101.0241,448085,5436365,120.7396,45.6042,-1.7267,63.4333,43.8975,130.665,2.375,0.6449,101
1485,100.0779,451544,5439723,120.7396,45.4342,-1.7274,64.5433,44.3708,130.8717,2.125,0.6638,101
1486,100.3587,449495,5438384,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.4315,102
1487,99.7444,451484,5438283,120.7396,44.9633,-1.7222,64.4733,43.3383,130.7417,2.15,0.5702,100
1488,116.8472,442821,5439273,130.8274,44.2433,-1.7644,62.7717,42.3525,130.57,2.4583,0.6619,115
1489,98.5568,453478,5443620,120.7396,44.6117,-1.7317,64.1825,43.99,130.6725,2.175,0.8539,110
1490,93.0196,454323,5456426,120.7396,44.2067,-1.822,63.9217,43.6342,128.92,2.175,0.6607,97
1491,133.3556,438379,5451129,130.8274,41.0833,-1.7996,63.6758,36.5392,129.1983,2.5083,0.6885,134
1492,127.9941,441008,5450928,133.5734,42.1567,-1.7682,63.7117,38.905,129.5017,2.4583,0.829,134
1493,118.1135,445805,5452090,133.5734,42.8325,-1.8211,63.7167,40.8433,129.6225,2.3083,0.695,121
1494,127.4024,441168,5452408,130.8274,41.4567,-1.7823,63.6417,37.8117,129.545,2.4167,0.8615,136
1495,111.2467,448220,5452606,133.5734,42.8325,-1.8211,63.7167,40.8433,129.6225,2.3083,0.7503,125
1496,106.3435,450425,5452258,133.5734,43.6325,-1.8211,63.9583,42.42,129.7658,2.3083,0.8313,119
1497,104.9032,450925,5453697,133.5734,43.6325,-1.8211,63.9583,42.42,129.7658,2.3083,0.866,119
1498,103.4914,452004,5453317,133.5734,44.4508,-1.8038,64.1983,43.6533,129.4708,2.1833,0.6425,113
1499,96.1874,453323,5453577,120.7396,44.4508,-1.8038,64.1983,43.6533,129.4708,2.1833,0.4818,109
1500,97.7248,452654,5455617,133.5734,44.2067,-1.822,63.9217,43.6342,128.92,2.175,0.6425,109
1501,96.2055,453214,5456287,133.5734,44.2067,-1.822,63.9217,43.6342,128.92,2.175,0.585,103
1502,98.9213,454323,5451978,120.7396,44.4508,-1.8038,64.1983,43.6533,129.4708,2.1833,0.3931,108
1503,101.1593,452653,5450478,120.7396,44.3183,-1.8082,63.9633,43.7625,130.3583,2.2,0.6338,115
1504,98.1062,453773,5450569,120.7396,44.3183,-1.8082,63.9633,43.7625,130.3583,2.2,0.6526,104
1505,96.2011,454603,5452987,120.7396,44.9192,-1.8016,64.3392,44.9317,129.72,2.0833,0.4194,98
1506,96.5223,454933,5451048,120.7396,44.9192,-1.8016,64.3392,44.9317,129.72,2.0833,0.6894,103
1507,95.7141,454513,5455007,120.7396,44.9192,-1.8016,64.3392,44.9317,129.72,2.0833,0.3527,98
1508,95.6765,454962,5457206,120.7396,45.3133,-1.8288,64.5508,45.0075,129.0225,2.0417,0.6921,98
1509,101.3825,454081,5457567,133.5734,44.2067,-1.822,63.9217,43.6342,128.92,2.175,0.4428,120
1510,95.0686,456432,5456347,120.7396,45.3133,-1.8288,64.5508,45.0075,129.0225,2.0417,0.8027,100
1511,135.0683,437343,5449878,130.8274,41.52,-1.7796,63.8267,37.3817,129.29,2.5167,0.6815,137
1512,94.5184,457708,5457867,120.7396,45.8175,-1.8294,64.8233,46.445,129.22,1.925,0.604,97
1513,94.427,458749,5457049,120.7396,45.8175,-1.8294,64.8233,46.445,129.22,1.925,0.5119,97
1514,94.4164,458751,5457047,120.7396,45.8175,-1.8294,64.8233,46.445,129.22,1.925,0.5119,97
1515,93.1875,462188,5460221,120.7396,46.2167,-1.845,65.075,47.9642,128.6642,1.8333,0.5656,99
1516,134.4049,437440,5460689,130.8274,40.6742,-1.8103,63.435,34.9533,128.4042,2.4167,0.6226,151
1517,134.154,437455,5461040,130.8274,40.6742,-1.8103,63.435,34.9533,128.4042,2.4167,0.6065,154
1518,101.7738,453977,5460288,133.5734,44.0433,-1.8603,63.46,43.5042,128.7617,2.1,0.4444,107
1519,96.8119,455722,5459025,120.7396,45.3133,-1.8288,64.5508,45.0075,129.0225,2.0417,0.5377,122
1520,95.1454,456672,5458455,120.7396,45.3133,-1.8288,64.5508,45.0075,129.0225,2.0417,0.5785,118
1521,96.8831,455273,5458096,120.7396,45.3133,-1.8288,64.5508,45.0075,129.0225,2.0417,0.5952,116
1522,108.9809,450644,5457356,133.5734,43.2892,-1.8631,63.09,42.2375,129.0867,2.225,0.5468,119
1523,105.0889,452257,5459171,133.5734,44.2067,-1.822,63.9217,43.6342,128.92,2.175,0.733,114
1524,103.3023,452561,5457764,133.5734,44.2067,-1.822,63.9217,43.6342,128.92,2.175,0.5781,119
1525,139.6469,437270,5456044,130.8274,40.48,-1.8708,63.345,35.545,128.9167,2.4167,0.6146,156
1526,110.8441,447336,5458236,130.8274,42.2342,-1.8425,63.3592,40.2583,129.15,2.25,0.5979,113
1527,112.7283,445538,5460551,130.8274,41.7708,-1.8594,63.5092,39.41,129.065,2.15,0.7503,115
1528,148.1765,436664,5451869,130.8274,41.0833,-1.7996,63.6758,36.5392,129.1983,2.5083,0.5327,157
1529,92.8546,459476,5462803,120.7396,46.0558,-1.8322,65.0508,46.3442,128.3458,1.875,0.4528,114
1530,124.532,441476,5458095,130.8274,40.7108,-1.8512,63.3483,36.8792,129.2375,2.3083,0.7563,128
1531,109.4986,447865,5460944,130.8274,41.7708,-1.8594,63.5092,39.41,129.065,2.15,0.7015,117
1532,131.5112,439506,5457789,130.8274,40.7108,-1.8512,63.3483,36.8792,129.2375,2.3083,0.598,133
1533,129.7531,439679,5458804,130.8274,40.7108,-1.8512,63.3483,36.8792,129.2375,2.3083,0.6585,130
1534,129.1004,439643,5460434,130.8274,40.725,-1.7662,63.7808,36.0942,128.3825,2.2167,0.607,137
1535,97.0273,456812,5464633,120.7396,44.9583,-1.8259,64.5817,44.42,128.5467,1.9167,0.7686,109
1536,128.4676,439810,5461054,130.8274,40.725,-1.7662,63.7808,36.0942,128.3825,2.2167,0.6032,129
1537,116.9742,445866,5456430,130.8274,42.2342,-1.8425,63.3592,40.2583,129.15,2.25,0.4517,126
1538,133.7587,437830,5461035,130.8274,40.6742,-1.8103,63.435,34.9533,128.4042,2.4167,0.6097,146
1539,98.7443,455023,5464703,133.5734,44.9583,-1.8259,64.5817,44.42,128.5467,1.9167,0.8214,113
1540,126.9882,441571,5455754,130.8274,40.7108,-1.8512,63.3483,36.8792,129.2375,2.3083,0.6257,133
1541,93.1708,460176,5460923,120.7396,46.0558,-1.8322,65.0508,46.3442,128.3458,1.875,0.6429,96
1542,93.2568,460175,5460905,120.7396,46.0558,-1.8322,65.0508,46.3442,128.3458,1.875,0.6429,96
1543,98.3909,456262,5462484,120.7396,45.4233,-1.8383,64.7108,44.8658,128.4833,1.9833,0.5015,107
1544,98.9648,456066,5461041,120.7396,45.4233,-1.8383,64.7108,44.8658,128.4833,1.9833,0.565,106
1545,92.7421,458351,5471340,92.1853,45.8283,-1.8678,65.1167,46.1042,127.7733,1.6583,0.375,98
1546,92.7091,457762,5472310,92.1853,45.8283,-1.8678,65.1167,46.1042,127.7733,1.6583,0.4321,97
1547,92.4244,457192,5473149,92.1853,45.0175,-1.8572,64.9633,43.9592,127.7292,1.7667,0.633,97
1548,94.0124,455043,5474279,92.1853,45.32,-1.8209,65.8317,43.3267,127.2992,1.5667,0.5772,97
1549,91.7336,457032,5474509,92.1853,45.32,-1.8209,65.8317,43.3267,127.2992,1.5667,0.6253,94
1550,91.7869,458292,5473009,92.1853,45.8283,-1.8678,65.1167,46.1042,127.7733,1.6583,0.7193,97
1551,91.6924,458132,5473620,92.1853,45.8283,-1.8678,65.1167,46.1042,127.7733,1.6583,0.5728,94
1552,91.396,457502,5474529,92.1853,45.85,-1.863,65.4517,45.6458,127.4842,1.5667,0.4094,94
1553,91.1504,457162,5475479,92.1853,45.32,-1.8209,65.8317,43.3267,127.2992,1.5667,0.6953,96
1554,89.8913,462979,5475619,92.1853,46.2817,-1.8819,65.4358,47.6767,127.5133,1.5833,0.5081,95
1555,98.8889,452757,5472303,120.7396,43.8192,-1.824,64.5942,42.0408,127.8233,1.85,0.4189,101
1556,89.6844,461820,5474879,92.1853,46.2817,-1.8819,65.4358,47.6767,127.5133,1.5833,0.5943,93
1557,90.1553,463030,5473210,92.1853,46.1167,-1.8606,65.1092,48.02,128.1108,1.6417,0.7857,107
1558,93.218,456302,5473670,92.1853,45.0175,-1.8572,64.9633,43.9592,127.7292,1.7667,0.4593,97
1559,90.0716,462939,5474242,92.1853,46.2817,-1.8819,65.4358,47.6767,127.5133,1.5833,0.7182,98
1560,95.4407,453286,5474494,92.1853,44.0833,-1.8126,65.4833,41.19,127.3133,1.6333,0.666,103
1561,95.2706,453473,5474409,92.1853,44.0833,-1.8126,65.4833,41.19,127.3133,1.6333,0.7705,102
1562,88.2609,457772,5480546,92.1853,45.9725,-1.8648,65.2742,45.7658,126.1483,1.5333,0.5294,93
1563,96.4979,452942,5472768,120.7396,43.8192,-1.824,64.5942,42.0408,127.8233,1.85,0.657,98
1564,88.2063,456512,5481367,92.1853,44.92,-1.8076,65.5125,43.0267,126.89,1.5083,0.6295,92
1565,95.0181,457342,5470680,92.1853,45.0175,-1.8572,64.9633,43.9592,127.7292,1.7667,0.682,101
1566,97.6966,454982,5469645,92.1853,45.0175,-1.8572,64.9633,43.9592,127.7292,1.7667,0.3857,103
1567,88.048,458372,5481627,92.1853,45.9725,-1.8648,65.2742,45.7658,126.1483,1.5333,0.4555,95
1568,90.9425,456502,5475939,92.1853,45.32,-1.8209,65.8317,43.3267,127.2992,1.5667,0.5353,101
1569,96.1842,457501,5467102,92.1853,45.82,-1.8288,65.0092,46.2525,128.135,1.8167,0.62,102
1570,92.5757,459661,5464563,120.7396,45.82,-1.8288,65.0092,46.2525,128.135,1.8167,0.404,95
1571,93.7808,458522,5464943,120.7396,45.82,-1.8288,65.0092,46.2525,128.135,1.8167,0.4467,102
1572,96.8207,457182,5464973,120.7396,44.9583,-1.8259,64.5817,44.42,128.5467,1.9167,0.7068,102
1573,99.1937,454443,5464923,133.5734,43.7633,-1.8314,63.9367,42.7517,128.7958,2,0.7579,115
1574,98.4246,455283,5466053,120.7396,44.9583,-1.8259,64.5817,44.42,128.5467,1.9167,0.8401,113
1575,108.0157,448416,5464883,133.5734,41.7708,-1.8594,63.5092,39.41,129.065,2.15,0.8023,121
1576,113.2131,445086,5465962,130.8274,41.1275,-1.7844,64.0883,36.9017,128.0383,2.1,0.5562,117
1577,103.2194,449645,5468461,133.5734,42.685,-1.7777,64.0558,40.6583,128.4717,2.0333,0.4355,109
1578,102.8259,451654,5467242,133.5734,43.7633,-1.8314,63.9367,42.7517,128.7958,2,0.8427,113
1579,102.2304,451184,5470621,133.5734,42.99,-1.7828,64.5083,40.0008,127.6108,1.9083,0.502,103
1580,104.6083,449094,5470710,133.5734,42.99,-1.7828,64.5083,40.0008,127.6108,1.9083,0.5373,108
1581,93.7701,457937,5469358,92.1853,45.82,-1.8288,65.0092,46.2525,128.135,1.8167,0.5568,99
1582,98.0642,455063,5466113,120.7396,44.9583,-1.8259,64.5817,44.42,128.5467,1.9167,0.8184,111
1583,90.6794,460451,5471281,120.7396,45.8283,-1.8678,65.1167,46.1042,127.7733,1.6583,0.7661,96
1584,91.2996,459031,5472620,92.1853,45.8283,-1.8678,65.1167,46.1042,127.7733,1.6583,0.4654,96
1585,90.8066,461300,5472740,120.7396,46.1167,-1.8606,65.1092,48.02,128.1108,1.6417,0.6312,101
1586,90.0971,461172,5473842,92.1853,46.1167,-1.8606,65.1092,48.02,128.1108,1.6417,0.6205,92
1587,90.5515,459680,5474339,92.1853,45.85,-1.863,65.4517,45.6458,127.4842,1.5667,0.4964,95
1588,90.5981,458691,5475709,92.1853,45.85,-1.863,65.4517,45.6458,127.4842,1.5667,0.8174,100
1589,96.9786,451369,5474124,120.7396,42.5275,-1.8202,64.6925,39.2042,127.31,1.7583,0.4668,97
1590,92.2878,451784,5484815,92.1853,43.7583,-1.8058,65.6467,40.7167,126.3467,1.4417,0.4559,98
1591,92.43,451784,5484305,92.1853,43.7583,-1.8058,65.6467,40.7167,126.3467,1.4417,0.4972,98
1592,96.8751,449505,5476818,133.5734,42.5275,-1.8202,64.6925,39.2042,127.31,1.7583,0.4669,102
1593,94.89,449781,5477245,133.5734,42.5275,-1.8202,64.6925,39.2042,127.31,1.7583,0.4924,95
1594,87.1054,454203,5491302,92.1853,43.2292,-1.8917,65.0442,41.3333,126.5367,1.4167,0.3584,92
1595,98.1184,449040,5477283,133.5734,42.5275,-1.8202,64.6925,39.2042,127.31,1.7583,0.5966,102
1596,95.4288,447205,5481616,133.5734,40.7992,-1.852,63.5767,36.8608,127.1708,1.8333,0.7942,101
1597,95.1805,448985,5478287,133.5734,42.5275,-1.8202,64.6925,39.2042,127.31,1.7583,0.4401,97
1598,94.4533,449385,5479337,133.5734,42.1633,-1.8432,64.4967,38.6525,126.9842,1.6833,0.5568,95
1599,97.8674,446790,5479304,133.5734,40.7992,-1.852,63.5767,36.8608,127.1708,1.8333,0.6315,102
1600,95.1579,450435,5478228,133.5734,42.5275,-1.8202,64.6925,39.2042,127.31,1.7583,0.47,95
1601,110.065,444812,5472417,133.5734,40.6375,-1.7529,63.7892,36.1767,127.7575,2.0167,0.4492,115
1602,108.531,444187,5477488,133.5734,40.2142,-1.7782,63.4692,35.4675,127.3642,1.9667,0.5704,118
1603,93.9995,451144,5481147,120.7396,42.1633,-1.8432,64.4967,38.6525,126.9842,1.6833,0.5861,98
1604,112.6134,440308,5480027,130.8274,39.1308,-1.8718,63.3717,32.9225,127.1158,2.075,0.571,116
1605,106.3124,442187,5479997,130.8274,39.1308,-1.8718,63.3717,32.9225,127.1158,2.075,0.3639,108
1606,86.5623,456722,5491955,92.1853,44.0575,-1.93,65.29,43.1308,126.7158,1.3583,0.4431,95
1607,102.4226,443387,5481347,130.8274,39.6992,-1.8272,63.3208,34.8292,127.1183,1.9167,0.6857,105
1608,93.313,450065,5483256,133.5734,42.1633,-1.8432,64.4967,38.6525,126.9842,1.6833,0.5961,96
1609,93.9893,448845,5481047,133.5734,42.1633,-1.8432,64.4967,38.6525,126.9842,1.6833,0.4157,95
1610,92.9948,450243,5486105,133.5734,41.8533,-1.8912,64.7258,38.5892,126.875,1.6,0.5934,95
1611,87.3075,454903,5492142,92.1853,43.2292,-1.8917,65.0442,41.3333,126.5367,1.4167,0.6249,92
1612,93.5063,448466,5484105,133.5734,40.8525,-1.8578,63.95,37.215,126.795,1.775,0.4425,97
1613,86.9015,455587,5490796,92.1853,44.0575,-1.93,65.29,43.1308,126.7158,1.3583,0.5287,91
1614,86.1261,456502,5492502,92.1853,43.7892,-1.9136,65.4842,43.4683,126.6725,1.3417,0.5513,91
1615,88.5177,454533,5493971,92.1853,43.0925,-1.9166,65.0925,42.0975,126.2325,1.4417,0.6824,94
1616,85.4041,455263,5491822,92.1853,44.0575,-1.93,65.29,43.1308,126.7158,1.3583,0.4392,91
1617,96.1842,447482,5484007,133.5734,40.8525,-1.8578,63.95,37.215,126.795,1.775,0.5361,98
1618,95.9885,447488,5484006,133.5734,40.8525,-1.8578,63.95,37.215,126.795,1.775,0.5361,98
1619,101.1421,446053,5483469,133.5734,40.7992,-1.852,63.5767,36.8608,127.1708,1.8333,0.5524,108
1620,87.0298,454443,5490503,92.1853,43.2292,-1.8917,65.0442,41.3333,126.5367,1.4167,0.5934,91
1621,87.1668,454833,5491192,92.1853,43.2292,-1.8917,65.0442,41.3333,126.5367,1.4167,0.5892,91
1622,87.192,454913,5491153,92.1853,43.2292,-1.8917,65.0442,41.3333,126.5367,1.4167,0.5892,91
1623,103.6203,446218,5487020,133.5734,40.8525,-1.8578,63.95,37.215,126.795,1.775,0.5122,118
1624,109.1883,443462,5475916,133.5734,40.2142,-1.7782,63.4692,35.4675,127.3642,1.9667,0.5398,114
1625,88.2415,453304,5485975,92.1853,43.7583,-1.8058,65.6467,40.7167,126.3467,1.4417,0.4494,96
1626,87.069,456402,5489373,92.1853,44.0575,-1.93,65.29,43.1308,126.7158,1.3583,0.5098,91
1627,87.2423,455073,5488113,92.1853,44.0575,-1.93,65.29,43.1308,126.7158,1.3583,0.5722,91
1628,89.7587,452274,5491072,92.1853,43.2292,-1.8917,65.0442,41.3333,126.5367,1.4167,0.519,93
1629,94.0668,448625,5490193,133.5734,40.84,-1.9268,64.1992,38.1942,126.6483,1.7,0.421,100
1630,86.9594,456002,5491473,92.1853,44.0575,-1.93,65.29,43.1308,126.7158,1.3583,0.6067,91
1631,86.7114,456364,5495208,92.1853,43.7892,-1.9136,65.4842,43.4683,126.6725,1.3417,0.8258,95
1632,87.7991,454790,5495668,92.1853,43.0925,-1.9166,65.0925,42.0975,126.2325,1.4417,0.7557,92
1633,96.4694,445973,5491571,130.8274,40.4483,-1.921,64.01,36.9675,126.7542,1.9083,0.5013,115
1634,86.5736,457032,5492692,92.1853,43.7892,-1.9136,65.4842,43.4683,126.6725,1.3417,0.6145,91
1635,94.7629,449007,5491919,133.5734,42.0267,-1.9192,64.61,39.6242,126.4833,1.5833,0.5132,114
1636,102.223,446443,5478127,133.5734,41.18,-1.8312,63.7533,37.4517,127.3175,1.8917,0.5537,108
1637,86.8038,456712,5490713,92.1853,44.0575,-1.93,65.29,43.1308,126.7158,1.3583,0.5599,91
1638,87.0492,457541,5491602,92.1853,44.0575,-1.93,65.29,43.1308,126.7158,1.3583,0.5324,91
1639,91.0405,451765,5487686,92.1853,41.8533,-1.8912,64.7258,38.5892,126.875,1.6,0.4563,93
1640,87.015,456952,5487544,92.1853,44.7333,-1.859,65.7583,42.9225,126.3692,1.4333,0.5934,92
1641,90.6137,454833,5476938,92.1853,45.32,-1.8209,65.8317,43.3267,127.2992,1.5667,0.4274,96
1642,87.1729,453715,5489588,92.1853,43.2292,-1.8917,65.0442,41.3333,126.5367,1.4167,0.5254,91
1643,94.7555,448606,5489705,133.5734,40.84,-1.9268,64.1992,38.1942,126.6483,1.7,0.548,96
